;1544018;-15;-44;1994;3;11;85;
;1242015;-12;-42;1994;3;18;66;
;1443001;-14;-43;1994;11;23;104;
;1443001;-14;-43;1994;11;28;59;
;1642007;-16;-42;1994;12;20;57;
;1643020;-16;-43;1994;12;22;42;
;1641002;-16;-41;1995;1;25;60;
;1243019;-12;-43;1995;2;12;56;
;1444005;-14;-44;1995;2;15;92;
;1243011;-12;-43;1995;2;20;87;
;1243019;-12;-43;1995;3;11;43;
;1243019;-12;-43;1995;3;15;75;
;1444000;-14;-44;1995;3;18;43;
;1243011;-12;-43;1995;3;25;55;
;1239007;-12;-39;1995;3;27;89;
;1243019;-12;-43;1995;3;31;98;
;1243019;-12;-43;1995;11;19;62;
;1241001;-12;-41;1995;11;21;56;
;1243019;-12;-43;1995;11;24;60;
;1243019;-12;-43;1995;11;27;95;
;1243019;-12;-43;1995;11;30;62;
;1641001;-16;-41;1995;12;6;95;
;1243000;-12;-43;1995;12;10;73;
;1243019;-12;-43;1995;12;24;75;
;1243019;-12;-43;1995;12;27;75;
;1242015;-12;-42;1996;1;20;47;
;1242016;-12;-42;1996;3;9;44;
;1241028;-12;-41;1996;11;12;67;
;1640000;-16;-40;1996;11;23;53;
;1640000;-16;-40;1996;11;25;110;
;1243019;-12;-43;1996;11;27;48;
;1241032;-12;-41;1996;12;10;47;
;1444001;-14;-44;1996;12;25;42;
;1242016;-12;-42;1996;12;29;48;
;1240016;-12;-40;1997;1;3;69;
;1243019;-12;-43;1997;1;14;58;
;1239007;-12;-39;1997;1;19;89;
;1241008;-12;-41;1997;1;24;44;
;1241008;-12;-41;1997;1;26;84;
;1241032;-12;-41;1997;2;16;50;
;1240012;-12;-40;1997;2;21;59;
;1241026;-12;-41;1997;3;4;146;
;1241017;-12;-41;1997;3;8;45;
;1641001;-16;-41;1997;3;17;98;
;1241026;-12;-41;1997;3;22;88;
;1241001;-12;-41;1997;3;27;56;
;1241017;-12;-41;1997;3;30;63;
;1243011;-12;-43;1997;12;1;56;
;1241032;-12;-41;1997;12;3;52;
;1642007;-16;-42;1997;12;17;66;
;1640000;-16;-40;1998;1;8;44;
;1241026;-12;-41;1998;1;19;48;
;1443001;-14;-43;1998;1;24;42;
;1243011;-12;-43;1998;2;13;43;
;1241027;-12;-41;1998;2;18;110;
;1641001;-16;-41;1998;3;16;59;
;1243019;-12;-43;1998;11;3;79;
;1241033;-13;-41;1998;11;13;77;
;1241008;-12;-41;1998;11;24;118;
;1241008;-12;-41;1998;11;26;101;
;1241008;-12;-41;1998;12;3;102;
;1641001;-16;-41;1998;12;19;69;
;1641002;-16;-41;1998;12;21;45;
;1243000;-12;-43;1999;1;4;48;
;1241001;-12;-41;1999;1;11;51;
;1243019;-12;-43;1999;2;25;61;
;1641001;-16;-41;1999;3;4;54;
;1241032;-12;-41;1999;3;7;82;
;1241026;-12;-41;1999;3;19;73;
;1241017;-12;-41;1999;11;3;44;
;1241028;-12;-41;1999;11;16;87;
;1243000;-12;-43;1999;11;21;64;
;1640000;-16;-40;1999;11;24;153;
;1241001;-12;-41;1999;12;16;42;
;1241033;-13;-41;1999;12;20;78;
;1241032;-12;-41;1999;12;24;65;
;1240012;-12;-40;1999;12;30;88;
;1241017;-12;-41;2000;1;13;42;
;1241028;-12;-41;2000;1;24;60;
;1241028;-12;-41;2000;2;19;47;
;1443001;-14;-43;2000;2;28;42;
;1241032;-12;-41;2000;3;9;53;
;1241008;-12;-41;2000;3;12;44;
;1242015;-12;-42;2000;11;5;136;
;1241028;-12;-41;2000;11;9;149;
;1243019;-12;-43;2000;11;11;47;
;1243019;-12;-43;2000;11;14;47;
;1444001;-14;-44;2000;12;4;85;
;1444005;-14;-44;2000;12;7;125;
;1241008;-12;-41;2000;12;12;82;
;1241008;-12;-41;2000;12;14;91;
;1242015;-12;-42;2000;12;17;132;
;1241032;-12;-41;2000;12;20;54;
;1243000;-12;-43;2001;1;1;49;
;1242015;-12;-42;2001;3;12;53;
;1242015;-12;-42;2001;11;16;44;
;1241008;-12;-41;2001;11;30;77;
;1241001;-12;-41;2001;12;3;110;
;1240012;-12;-40;2002;1;1;60;
;1241026;-12;-41;2002;1;3;92;
;1241028;-12;-41;2002;1;8;100;
;1240012;-12;-40;2002;1;15;51;
;1240012;-12;-40;2002;1;18;121;
;1241008;-12;-41;2002;2;7;110;
;1241032;-12;-41;2002;2;12;118;
;1241032;-12;-41;2002;11;4;43;
;1240016;-12;-40;2002;12;9;64;
;1243000;-12;-43;2002;12;24;45;
;1239007;-12;-39;2002;12;27;57;
;1240012;-12;-40;2002;12;29;70;
;1241032;-12;-41;2003;1;16;53;
;1241008;-12;-41;2003;1;22;62;
;1241032;-12;-41;2003;1;30;121;
;1241032;-12;-41;2003;3;24;60;
